sample_id,ph,nitrogen_ppm,phosphorus_ppm,potassium_ppm,organic_matter_percent,ec,drainage_class,texture_class,area_dekar,slope_percent,irrigation_type,water_source,elevation_meters,variety,previous_crop,first_hemp_season,avg_temp,seasonal_rainfall_mm,avg_humidity,avg_solar_radiation,rotation_n_credit,rec_nitrogen_kg_dekar,rec_phosphorus_kg_dekar,rec_potassium_kg_dekar,rec_irrigation_mm_week,expected_yield_ton_dekar,suitable
1571,5.15,78.9,37.4,107.1,1.1,3.66,poor,silty clay loam,209.9,9.1,none,municipal,715.8,other,fallow,1,23.2,313.8,74.4,23.1,1.0,0.0,0.0,0.0,0.0,0.221,0
1572,5.2,32.3,35.0,145.9,3.78,1.65,moderate,silty clay loam,371.3,19.7,flood,well,480.1,other,legume,1,17.4,284.7,75.6,20.1,3.0,0.0,0.0,0.0,20.604,0.211,0
1573,7.68,54.7,26.9,177.2,5.05,2.66,excellent,silty clay loam,483.5,2.4,drip,river,1056.8,narli,hemp,0,17.0,219.8,62.7,20.9,-1.0,0.0,0.0,0.0,16.817,0.558,1
1574,6.17,47.4,20.8,241.4,4.9,0.94,good,clay loam,91.5,4.3,none,well,1054.6,vezir,legume,1,29.4,398.4,70.4,12.6,3.0,0.0,0.0,0.0,0.0,0.521,1
1575,5.3,73.2,34.7,62.6,2.39,0.24,moderate,clay loam,171.3,8.4,none,well,687.0,other,sunflower,1,9.4,579.7,51.5,17.9,0.5,0.0,0.0,0.0,0.0,0.307,0
1576,7.71,67.4,8.1,228.5,3.0,2.79,excellent,clay loam,372.5,21.3,sprinkler,rain,339.0,narli,hemp,1,23.8,376.9,46.1,20.1,-1.0,0.0,2.061,0.0,10.323,0.324,1
1577,5.96,21.6,40.9,76.2,4.61,0.3,poor,clay loam,210.3,8.5,drip,river,957.9,vezir,fallow,1,22.2,538.1,49.4,20.2,1.0,0.0,0.0,0.0,2.638,0.326,1
1578,5.68,26.1,9.2,166.5,2.37,3.04,excellent,sandy loam,565.9,16.8,flood,river,651.5,narli,cereal,0,34.6,637.5,63.1,16.2,0.0,0.0,1.396,0.0,0.0,0.182,0
1579,7.84,51.0,13.2,202.9,3.84,2.51,moderate,clay loam,59.2,2.8,sprinkler,well,1019.4,other,sunflower,1,24.2,429.6,73.6,13.4,0.5,0.0,0.0,0.0,7.982,0.433,1
1580,7.66,67.3,28.1,81.1,5.36,1.84,good,silty clay loam,174.6,4.1,flood,municipal,353.3,vezir,hemp,0,8.4,310.4,46.6,15.0,-1.0,0.0,0.0,0.0,20.72,0.31,1
1581,7.0,65.6,9.0,182.2,1.99,2.64,moderate,silty clay loam,595.6,1.7,sprinkler,municipal,551.5,other,fallow,0,34.0,407.7,71.8,13.1,1.0,0.0,1.594,0.0,9.299,0.205,0
1582,7.65,67.4,16.7,223.6,3.45,0.16,excellent,clay loam,415.0,11.1,none,river,846.8,narli,legume,1,29.3,184.5,56.5,11.3,3.0,0.0,0.0,0.0,0.0,0.449,1
1583,5.62,22.4,15.0,210.7,2.27,2.02,poor,clay loam,24.9,20.9,none,river,49.7,narli,fallow,0,31.7,598.1,49.3,22.9,1.0,0.0,0.0,0.0,0.0,0.127,0
1584,5.55,32.6,44.0,125.7,2.64,2.28,excellent,loam,105.5,19.4,flood,well,849.2,vezir,cereal,0,24.4,317.6,79.6,15.4,0.0,0.0,0.0,0.0,18.491,0.393,1
1585,7.72,63.6,9.3,136.0,4.02,2.68,poor,loam,202.0,21.5,flood,well,1014.0,other,legume,0,28.3,544.8,77.5,17.6,3.0,0.0,1.453,0.0,3.736,0.158,0
1586,5.98,60.8,45.0,223.7,4.96,3.14,excellent,silt loam,190.8,4.5,flood,municipal,80.0,other,sunflower,0,34.3,610.6,81.2,19.3,0.5,0.0,0.0,0.0,0.0,0.275,0
1587,6.18,47.4,19.7,222.0,4.74,0.24,poor,sandy loam,150.0,6.0,drip,municipal,963.0,vezir,other,0,9.4,465.0,36.0,11.0,0.0,0.0,0.0,0.0,6.133,0.23,0
1588,6.56,15.4,9.8,68.8,2.62,0.19,excellent,silt loam,512.6,5.9,none,rain,590.7,narli,sunflower,0,22.5,370.4,43.5,15.7,0.5,0.245,1.374,0.0,0.0,0.699,1
1589,5.95,42.4,11.1,102.3,1.22,1.93,good,sandy loam,71.7,11.4,sprinkler,well,876.0,vezir,sunflower,1,25.8,179.9,68.8,15.2,0.5,0.0,0.665,0.0,20.309,0.612,1
1590,5.06,71.4,42.4,75.5,3.73,0.38,excellent,silt loam,299.0,17.8,none,river,904.0,narli,other,1,34.0,264.3,76.1,19.8,0.0,0.0,0.0,0.0,0.0,0.123,0
1591,6.24,31.5,18.8,143.5,3.31,1.53,moderate,silt loam,416.2,2.3,sprinkler,river,569.2,narli,legume,0,29.5,582.0,66.6,13.8,3.0,0.0,0.0,0.0,0.887,0.315,1
1592,6.79,61.2,36.9,160.7,4.94,3.92,poor,silt loam,551.0,6.9,flood,well,980.2,other,other,1,17.2,530.4,62.2,22.6,0.0,0.0,0.0,0.0,4.417,0.323,1
1593,7.4,47.1,8.7,270.7,5.14,1.97,excellent,clay loam,485.6,18.9,none,river,509.0,narli,sunflower,1,31.1,325.3,63.1,22.0,0.5,0.0,1.478,0.0,0.0,0.222,0
1594,5.92,43.3,24.9,153.5,6.23,3.04,poor,silty clay loam,89.9,4.6,flood,river,431.0,vezir,cereal,1,25.8,455.6,40.7,16.1,0.0,0.0,0.0,0.0,8.851,0.305,1
1595,6.34,52.4,9.0,142.4,4.59,2.96,moderate,silty clay loam,398.2,18.2,none,rain,70.1,vezir,sunflower,0,20.9,390.7,76.2,11.6,0.5,0.0,1.701,0.0,0.0,0.277,1
1596,7.78,23.8,21.5,269.4,1.1,0.43,good,silt loam,168.5,6.6,flood,rain,897.2,narli,sunflower,1,25.0,395.3,82.5,13.7,0.5,0.018,0.0,0.0,15.039,0.488,1
1597,7.83,76.1,32.9,106.3,5.55,2.79,moderate,sandy loam,431.0,21.6,drip,municipal,1048.2,narli,other,0,20.7,516.9,41.5,18.8,0.0,0.0,0.0,0.0,3.226,0.263,0
1598,6.52,51.2,10.2,217.8,4.2,1.16,moderate,clay loam,493.8,1.0,none,rain,895.8,other,legume,0,13.1,382.3,69.1,14.3,3.0,0.0,0.992,0.0,0.0,0.452,1
1599,7.08,18.0,43.5,192.7,3.19,0.5,good,loam,297.4,19.2,none,municipal,170.7,vezir,legume,0,15.8,647.5,64.3,15.5,3.0,0.0,0.0,0.0,0.0,0.458,1
1600,7.06,67.2,20.7,98.7,1.2,1.61,poor,silt loam,267.7,10.7,drip,rain,694.9,narli,cereal,1,26.1,160.6,38.2,13.0,0.0,0.0,0.0,0.0,17.957,0.346,1
1601,5.9,26.6,44.5,186.3,4.94,3.06,good,silty clay loam,183.2,12.4,drip,rain,746.6,other,sunflower,0,24.6,209.0,69.7,18.0,0.5,0.0,0.0,0.0,16.885,0.496,1
1602,5.32,25.1,25.1,191.9,1.52,1.8,good,silty clay loam,222.3,21.5,sprinkler,well,894.5,narli,fallow,0,28.2,179.8,53.4,23.3,1.0,0.0,0.0,0.0,18.973,0.299,0
1603,5.87,27.3,33.0,218.6,2.96,3.46,good,loam,327.3,6.9,sprinkler,rain,797.1,narli,sunflower,0,25.0,312.3,71.8,10.1,0.5,0.0,0.0,0.0,11.513,0.695,1
1604,7.05,20.2,24.8,105.0,1.41,0.72,poor,silt loam,224.5,3.9,none,river,320.2,other,other,1,28.9,405.5,69.5,12.0,0.0,1.461,0.0,0.0,0.0,0.325,0
1605,7.64,49.2,38.8,249.3,1.44,0.77,excellent,clay loam,116.1,11.0,flood,rain,871.5,vezir,fallow,1,16.0,371.6,70.2,22.0,1.0,0.0,0.0,0.0,13.559,0.414,1
1606,5.94,69.3,18.4,223.6,3.67,0.39,poor,loam,30.6,0.9,drip,well,517.0,narli,fallow,1,24.1,552.2,47.5,19.6,1.0,0.0,0.0,0.0,2.163,0.348,1
1607,6.86,29.4,21.2,66.6,4.2,1.54,poor,sandy loam,37.6,2.9,flood,municipal,418.9,vezir,cereal,0,10.5,259.4,37.9,10.6,0.0,0.0,0.0,0.0,21.895,0.231,0
1608,6.7,21.0,43.2,139.1,6.23,3.23,moderate,sandy loam,127.2,2.7,none,river,509.4,narli,fallow,0,25.1,172.1,77.1,22.2,1.0,0.0,0.0,0.0,0.0,0.614,1
1609,7.94,55.1,13.8,250.3,6.22,2.74,good,sandy loam,590.0,9.4,sprinkler,rain,381.4,other,fallow,0,18.9,235.5,67.5,22.0,1.0,0.0,0.0,0.0,16.001,0.486,1
1610,7.5,68.9,11.1,242.6,4.91,0.22,poor,silt loam,216.6,2.3,flood,river,1016.5,other,legume,0,16.9,633.5,79.7,22.9,3.0,0.0,0.658,0.0,0.0,0.27,0
1611,7.67,71.1,37.5,275.9,3.72,1.99,excellent,clay loam,48.8,7.5,flood,rain,181.6,vezir,sunflower,1,15.4,239.7,55.0,13.7,0.5,0.0,0.0,0.0,24.222,0.653,1
1612,6.5,64.2,36.9,227.2,2.86,1.11,poor,silty clay loam,112.4,17.2,drip,well,344.1,other,legume,1,18.0,428.2,82.4,17.9,3.0,0.0,0.0,0.0,7.818,0.19,0
1613,7.21,39.8,43.4,255.3,2.44,2.96,poor,silt loam,545.6,6.5,sprinkler,municipal,847.0,other,hemp,0,25.0,415.0,38.0,14.9,-1.0,0.0,0.0,0.0,9.574,0.347,1
1614,6.54,42.0,36.5,98.9,3.8,3.52,excellent,sandy loam,190.1,6.0,none,well,338.4,narli,hemp,0,25.8,189.3,67.7,10.6,-1.0,0.0,0.0,0.0,0.0,0.59,1
1615,5.68,63.6,37.1,146.1,5.05,2.76,good,silt loam,90.5,10.4,drip,municipal,60.8,vezir,hemp,1,26.6,585.4,52.4,23.5,-1.0,0.0,0.0,0.0,0.739,0.527,1
1616,7.74,51.0,14.6,122.5,3.02,1.88,poor,silty clay loam,382.6,20.3,none,well,488.1,vezir,cereal,0,24.3,229.7,76.4,17.7,0.0,0.0,0.0,0.0,0.0,0.192,0
1617,5.45,38.6,24.7,98.9,3.0,1.99,moderate,loam,265.2,18.3,flood,well,986.9,other,fallow,1,26.5,172.5,64.7,21.3,1.0,0.0,0.0,0.0,25.666,0.204,0
1618,6.77,70.1,44.6,178.7,1.5,2.72,moderate,silt loam,458.1,17.6,drip,river,468.1,other,legume,0,22.6,224.4,59.5,19.2,3.0,0.0,0.0,0.0,14.978,0.355,1
1619,7.15,44.7,16.4,141.8,2.85,1.47,poor,silt loam,91.5,9.9,none,well,490.4,vezir,cereal,0,19.0,552.6,52.4,22.0,0.0,0.0,0.0,0.0,0.0,0.389,1
1620,5.4,38.4,44.3,142.7,3.68,3.71,poor,silty clay loam,105.9,7.5,flood,municipal,69.7,other,legume,1,15.2,456.3,63.0,23.0,3.0,0.0,0.0,0.0,8.712,0.254,0
1621,7.52,74.5,31.5,123.3,1.64,0.32,poor,sandy loam,273.5,7.4,flood,municipal,1091.7,narli,other,0,29.3,265.7,36.4,10.1,0.0,0.0,0.0,0.0,24.439,0.204,0
1622,7.14,15.1,27.7,213.2,6.23,2.04,poor,clay loam,180.0,19.0,sprinkler,rain,422.8,narli,sunflower,1,31.9,638.8,66.8,23.3,0.5,0.0,0.0,0.0,0.0,0.147,0
1623,6.73,25.4,24.9,117.8,1.62,0.83,poor,silt loam,554.3,17.6,drip,municipal,1008.8,vezir,sunflower,0,32.4,404.0,35.0,14.0,0.5,0.0,0.0,0.0,8.429,0.133,0
1624,5.98,15.2,14.1,129.2,2.01,1.54,moderate,silty clay loam,229.2,7.4,flood,well,146.4,vezir,cereal,1,10.2,550.5,62.6,16.6,0.0,2.071,0.0,0.0,3.402,0.391,1
1625,7.24,22.8,27.6,118.8,3.82,1.5,poor,silt loam,79.1,1.0,drip,rain,299.0,narli,sunflower,0,18.1,315.6,64.0,22.8,0.5,0.0,0.0,0.0,12.537,0.384,1
1626,6.87,66.0,22.2,185.8,6.05,1.13,moderate,silty clay loam,290.0,13.7,drip,river,748.3,narli,cereal,0,18.1,175.6,55.6,15.8,0.0,0.0,0.0,0.0,20.752,0.463,1
1627,6.83,34.3,11.2,201.9,3.94,3.27,moderate,clay loam,245.8,6.7,sprinkler,rain,341.3,vezir,sunflower,0,13.3,478.9,80.1,23.6,0.5,0.0,0.608,0.0,5.969,0.415,1
1628,6.26,64.4,21.6,225.9,4.21,3.97,good,clay loam,426.7,17.5,drip,rain,686.8,other,hemp,0,29.1,269.9,68.7,10.6,-1.0,0.0,0.0,0.0,12.877,0.341,1
1629,6.58,64.3,11.8,185.4,1.02,0.67,poor,silty clay loam,441.2,14.7,none,well,299.2,narli,sunflower,1,30.5,608.5,81.4,16.0,0.5,0.0,0.395,0.0,0.0,0.198,0
1630,5.13,25.4,19.6,221.4,4.33,3.81,moderate,clay loam,312.0,8.2,none,river,592.3,other,fallow,0,12.0,245.0,77.7,17.9,1.0,0.0,0.0,0.0,0.0,0.269,0
1631,6.89,45.3,11.7,212.3,3.18,0.51,excellent,loam,254.2,11.8,sprinkler,well,969.7,other,fallow,1,8.4,537.5,79.9,21.9,1.0,0.0,0.361,0.0,3.608,0.366,1
1632,6.46,18.1,34.9,96.0,1.95,2.72,excellent,silt loam,312.1,1.0,drip,rain,664.5,narli,other,1,26.0,454.8,57.8,18.5,0.0,1.084,0.0,0.0,5.786,0.704,1
1633,6.85,74.4,20.8,219.6,2.42,2.17,excellent,silty clay loam,352.6,20.8,flood,river,227.8,vezir,sunflower,0,32.8,378.9,71.8,11.9,0.5,0.0,0.0,0.0,19.587,0.257,0
1634,7.06,42.5,23.6,220.0,2.64,1.35,excellent,silt loam,149.1,1.0,none,well,929.2,narli,hemp,0,32.9,471.2,51.7,22.9,-1.0,0.0,0.0,0.0,0.0,0.32,1
1635,5.86,73.2,20.3,270.0,3.68,3.81,poor,loam,386.4,10.0,drip,municipal,904.0,narli,hemp,0,18.5,218.8,59.0,18.4,-1.0,0.0,0.0,0.0,16.138,0.346,1
1636,7.93,25.3,16.4,237.6,2.94,3.47,excellent,clay loam,272.1,1.2,flood,well,1015.3,vezir,fallow,1,32.7,276.5,35.7,11.6,1.0,0.0,0.0,0.0,21.835,0.227,0
1637,6.53,35.6,23.8,198.8,2.74,1.44,good,loam,172.6,12.6,none,rain,510.8,other,cereal,0,9.5,381.6,41.8,20.1,0.0,0.0,0.0,0.0,0.0,0.341,1
1638,5.94,65.3,11.9,173.7,3.41,3.7,moderate,silty clay loam,256.1,12.1,sprinkler,river,685.4,narli,fallow,0,24.4,345.1,42.8,19.1,1.0,0.0,0.401,0.0,11.469,0.398,1
1639,5.26,29.7,22.9,169.4,4.53,0.3,good,loam,304.6,20.4,flood,river,463.3,vezir,cereal,0,8.1,349.4,37.6,11.1,0.0,0.0,0.0,0.0,16.712,0.189,0
1640,7.48,53.1,24.1,122.6,5.31,2.31,poor,sandy loam,47.2,2.8,none,municipal,921.3,other,sunflower,1,33.5,617.7,47.4,10.8,0.5,0.0,0.0,0.0,0.0,0.12,0
1641,7.18,71.0,32.1,94.4,5.52,3.65,good,loam,496.4,3.3,none,river,81.0,narli,cereal,1,34.8,336.8,73.7,15.6,0.0,0.0,0.0,0.0,0.0,0.256,0
1642,7.04,41.3,41.6,250.2,5.48,0.46,good,sandy loam,390.8,8.2,drip,rain,311.3,narli,hemp,0,32.5,278.6,50.5,18.1,-1.0,0.0,0.0,0.0,15.934,0.329,1
1643,5.18,35.8,15.1,169.8,3.7,3.41,poor,sandy loam,597.7,0.8,flood,municipal,227.6,other,fallow,0,17.3,449.8,80.0,16.9,1.0,0.0,0.0,0.0,10.546,0.263,0
1644,5.21,37.4,20.0,271.7,6.3,2.98,moderate,loam,48.8,19.0,none,municipal,806.8,narli,other,1,34.1,216.9,83.0,16.4,0.0,0.0,0.0,0.0,0.0,0.101,0
1645,7.11,37.4,24.9,154.3,6.05,2.05,good,sandy loam,191.1,18.9,none,rain,159.8,other,other,0,27.4,606.8,59.0,21.0,0.0,0.0,0.0,0.0,0.0,0.416,1
1646,5.31,66.7,23.2,198.1,5.36,3.49,poor,sandy loam,365.9,10.0,flood,municipal,1083.0,other,fallow,1,23.4,183.0,66.8,11.8,1.0,0.0,0.0,0.0,30.507,0.177,0
1647,5.15,74.8,36.4,122.5,4.26,0.11,good,clay loam,347.0,12.7,flood,municipal,266.9,other,sunflower,0,17.5,208.5,42.4,20.8,0.5,0.0,0.0,0.0,26.024,0.419,1
1648,6.4,16.7,36.6,151.2,4.59,0.38,moderate,silty clay loam,210.7,14.4,sprinkler,municipal,1027.6,other,other,0,32.7,578.4,66.0,20.4,0.0,0.0,0.0,0.0,0.986,0.218,0
1649,7.38,26.9,19.4,93.5,6.35,2.09,good,silt loam,172.3,11.2,sprinkler,rain,706.5,vezir,legume,0,18.0,164.1,36.3,15.2,3.0,0.0,0.0,0.0,20.053,0.521,1
1650,7.01,27.1,23.0,265.0,4.93,3.51,moderate,loam,267.9,10.2,drip,rain,674.9,narli,sunflower,0,9.1,406.7,84.9,20.4,0.5,0.0,0.0,0.0,7.622,0.309,1
1651,7.91,27.4,29.8,155.6,5.59,1.62,poor,silty clay loam,194.3,6.5,drip,river,1080.3,vezir,hemp,0,32.0,226.8,43.3,21.3,-1.0,0.0,0.0,0.0,12.509,0.176,0
1652,5.31,54.2,29.4,96.5,6.11,1.84,excellent,sandy loam,229.4,7.6,sprinkler,river,1058.1,narli,other,0,33.4,263.9,74.6,13.0,0.0,0.0,0.0,0.0,14.149,0.24,0
1653,5.28,45.2,21.3,71.1,1.62,0.18,poor,sandy loam,119.5,11.9,flood,municipal,978.8,other,other,0,31.4,382.0,73.4,14.9,0.0,0.0,0.0,0.0,15.314,0.174,0
1654,5.16,57.2,23.6,81.0,4.85,1.39,moderate,clay loam,504.1,8.7,sprinkler,river,808.6,vezir,other,0,30.4,233.9,78.5,23.4,0.0,0.0,0.0,0.0,18.352,0.23,0
1655,6.83,35.6,11.3,224.3,2.91,2.71,moderate,silty clay loam,305.4,19.0,drip,rain,371.2,other,cereal,0,16.4,475.5,47.6,18.5,0.0,0.0,0.624,0.0,4.631,0.271,0
1656,6.98,35.5,33.1,273.7,5.18,2.64,moderate,silt loam,408.1,12.4,drip,river,848.3,vezir,other,1,17.6,576.9,46.4,18.9,0.0,0.0,0.0,0.0,0.991,0.478,1
1657,6.05,57.0,12.4,66.7,2.05,2.65,excellent,clay loam,95.7,0.9,flood,well,315.8,other,sunflower,0,33.7,188.6,55.4,15.6,0.5,0.0,0.152,0.0,29.282,0.302,1
1658,6.0,61.6,16.7,278.9,5.23,0.1,moderate,clay loam,399.3,7.9,none,municipal,518.4,vezir,other,0,30.6,347.4,72.3,22.4,0.0,0.0,0.0,0.0,0.0,0.384,1
1659,5.01,48.8,30.7,234.3,5.41,0.69,moderate,sandy loam,374.9,6.9,none,river,146.7,other,hemp,0,31.3,568.9,76.9,23.3,-1.0,0.0,0.0,0.0,0.0,0.201,0
1660,7.51,15.8,15.5,252.5,2.63,2.22,poor,clay loam,431.4,2.0,none,river,645.1,narli,fallow,0,18.2,325.8,37.8,11.6,1.0,0.0,0.0,0.0,0.0,0.332,1
1661,6.38,36.6,10.2,86.1,3.53,3.38,excellent,clay loam,373.1,15.0,drip,municipal,465.4,narli,fallow,0,18.5,174.3,58.1,18.6,1.0,0.0,1.098,0.0,19.823,0.616,1
1662,6.53,16.2,32.8,167.8,3.84,2.88,excellent,silty clay loam,332.7,20.0,sprinkler,municipal,859.9,vezir,sunflower,0,34.6,520.4,61.9,16.0,0.5,0.0,0.0,0.0,3.709,0.16,0
1663,7.34,17.3,34.4,74.3,2.78,2.0,good,silty clay loam,593.0,0.8,sprinkler,river,435.4,narli,other,0,9.8,313.8,57.3,20.2,0.0,0.0,0.0,0.0,10.84,0.397,1
1664,5.55,34.1,38.8,127.9,4.35,3.34,poor,loam,280.6,9.5,flood,well,633.3,other,other,1,29.9,258.3,40.3,22.7,0.0,0.0,0.0,0.0,23.195,0.215,0
1665,7.49,19.1,11.9,220.0,4.9,1.59,poor,sandy loam,179.9,10.0,drip,municipal,486.8,vezir,sunflower,0,9.6,323.6,75.3,10.9,0.5,0.0,0.399,0.0,9.643,0.157,0
1666,6.48,51.7,11.4,250.4,4.44,0.38,moderate,clay loam,478.0,12.0,drip,well,693.5,vezir,other,1,19.4,611.1,38.6,23.5,0.0,0.0,0.639,0.0,0.0,0.473,1
1667,5.31,64.4,33.3,243.8,2.53,3.88,excellent,clay loam,49.1,21.3,flood,municipal,618.7,vezir,other,1,24.8,389.8,70.6,18.3,0.0,0.0,0.0,0.0,16.627,0.431,1
1668,5.1,18.8,11.1,74.2,5.33,3.47,poor,clay loam,221.6,12.5,none,river,855.0,other,sunflower,0,25.1,384.1,48.2,23.4,0.5,0.0,0.625,0.0,0.0,0.204,0
1669,6.09,53.9,9.4,62.2,5.73,3.26,moderate,loam,172.2,13.9,sprinkler,river,498.5,vezir,other,0,9.5,313.7,50.3,19.5,0.0,0.0,1.276,0.0,12.08,0.231,0
1670,7.22,32.2,33.7,116.3,5.33,0.46,poor,sandy loam,90.0,14.4,flood,rain,457.8,vezir,legume,0,18.0,637.0,45.5,17.6,3.0,0.0,0.0,0.0,0.0,0.265,0
1671,6.08,47.8,16.0,168.9,1.65,1.35,moderate,silt loam,106.8,21.6,sprinkler,river,321.1,vezir,other,1,27.9,434.5,74.9,16.8,0.0,0.0,0.0,0.0,8.406,0.282,0
1672,5.02,27.8,16.2,64.2,3.31,1.11,good,silt loam,437.9,1.5,flood,river,682.1,vezir,legume,0,26.3,229.6,54.0,15.1,3.0,0.0,0.0,0.0,26.734,0.421,1
1673,7.3,72.0,13.8,200.8,5.78,3.81,moderate,clay loam,31.3,1.8,flood,river,912.5,narli,hemp,1,13.5,503.4,39.1,15.7,-1.0,0.0,0.0,0.0,7.17,0.472,1
1674,7.55,56.3,24.6,65.4,5.26,3.36,poor,silt loam,563.6,10.0,flood,rain,939.3,other,fallow,0,19.4,518.1,39.5,23.8,1.0,0.0,0.0,0.0,5.701,0.292,0
1675,7.55,31.1,14.8,265.7,4.03,3.99,moderate,loam,399.7,17.2,none,municipal,509.1,other,sunflower,0,28.5,393.4,73.0,13.8,0.5,0.0,0.0,0.0,0.0,0.185,0
1676,5.46,26.0,8.4,272.2,4.61,3.16,excellent,silt loam,412.4,17.7,sprinkler,rain,151.8,other,legume,0,23.1,591.2,53.8,22.8,3.0,0.0,1.8,0.0,0.376,0.321,1
1677,7.85,57.8,27.6,174.1,1.84,0.65,excellent,loam,585.1,11.6,none,well,350.6,narli,hemp,0,26.9,547.5,40.3,10.8,-1.0,0.0,0.0,0.0,0.0,0.461,1
1678,6.0,77.0,36.0,260.8,2.74,0.23,excellent,silty clay loam,194.0,3.5,flood,river,610.9,other,fallow,0,29.4,150.8,83.3,17.7,1.0,0.0,0.0,0.0,28.594,0.497,1
1679,7.69,44.9,18.4,223.8,6.03,0.9,excellent,sandy loam,161.8,21.4,drip,municipal,1080.1,other,fallow,1,29.1,286.0,75.1,16.8,1.0,0.0,0.0,0.0,14.276,0.311,0
1680,7.14,47.1,26.3,151.7,5.75,3.15,moderate,sandy loam,434.8,2.1,drip,municipal,271.6,vezir,other,1,28.8,641.7,63.5,16.8,0.0,0.0,0.0,0.0,0.0,0.446,1
1681,7.28,17.1,38.0,246.6,3.6,1.9,poor,loam,80.8,3.9,none,municipal,688.6,vezir,sunflower,1,13.9,215.6,45.6,11.9,0.5,0.0,0.0,0.0,0.0,0.299,1
1682,5.53,30.9,13.2,248.3,3.89,2.25,poor,silty clay loam,204.1,18.0,drip,rain,256.1,vezir,legume,1,11.5,376.8,78.8,11.3,3.0,0.0,0.0,0.0,8.999,0.145,0
1683,7.7,19.5,30.3,244.6,5.17,0.35,excellent,loam,110.5,12.2,drip,well,252.6,vezir,legume,1,31.0,476.3,63.0,21.9,3.0,0.0,0.0,0.0,6.177,0.342,1
1684,5.83,55.0,11.0,215.0,5.49,0.24,excellent,clay loam,102.8,11.1,drip,municipal,413.6,other,other,0,22.9,367.0,77.1,12.9,0.0,0.0,0.602,0.0,12.155,0.514,1
1685,6.21,27.2,12.9,274.3,1.2,3.39,good,clay loam,564.2,10.9,drip,municipal,738.8,other,sunflower,1,14.0,212.8,64.6,16.2,0.5,0.0,0.0,0.0,12.887,0.438,1
1686,7.38,34.1,8.0,128.1,4.51,0.89,excellent,clay loam,215.7,5.6,drip,river,879.0,narli,other,0,33.8,331.0,48.9,13.1,0.0,0.0,1.958,0.0,11.16,0.333,0
1687,5.31,24.2,22.0,139.3,1.51,1.31,moderate,sandy loam,175.4,8.3,drip,river,643.7,other,sunflower,0,17.7,508.3,71.3,23.3,0.5,0.0,0.0,0.0,3.738,0.358,1
1688,6.51,64.6,41.8,64.7,2.17,0.11,excellent,silt loam,81.0,11.7,drip,rain,823.7,other,legume,0,28.7,166.2,83.5,11.7,3.0,0.0,0.0,0.0,20.894,0.398,1
1689,7.41,33.2,11.5,146.1,1.88,0.67,good,loam,445.4,15.0,flood,rain,601.0,other,other,0,28.5,399.5,82.8,10.1,0.0,0.0,0.539,0.0,15.381,0.333,1
1690,6.46,72.8,38.7,144.4,4.7,0.99,excellent,clay loam,456.2,2.4,flood,river,800.4,other,other,0,26.5,441.0,56.9,14.1,0.0,0.0,0.0,0.0,11.627,0.748,1
1691,5.15,24.4,30.8,64.1,3.35,2.37,good,clay loam,133.6,7.3,flood,river,896.4,other,cereal,0,13.5,464.6,36.9,21.0,0.0,0.0,0.0,0.0,9.671,0.43,1
1692,6.93,22.6,34.3,206.3,3.43,0.69,moderate,clay loam,23.5,6.9,none,well,867.1,narli,cereal,1,12.6,311.5,80.8,19.3,0.0,0.0,0.0,0.0,0.0,0.538,1
1693,7.72,37.5,42.3,168.2,2.46,0.22,excellent,loam,586.9,10.2,drip,municipal,853.1,vezir,fallow,1,11.1,244.0,45.2,20.6,1.0,0.0,0.0,0.0,14.361,0.358,1
1694,7.28,77.4,40.9,179.5,5.41,1.75,good,clay loam,572.3,3.4,drip,rain,327.7,vezir,other,0,33.4,389.8,48.0,17.8,0.0,0.0,0.0,0.0,8.097,0.301,0
1695,7.04,57.2,45.0,267.4,2.36,3.94,moderate,silt loam,291.7,0.8,sprinkler,rain,149.4,narli,fallow,1,17.0,566.3,47.5,17.4,1.0,0.0,0.0,0.0,1.608,0.548,1
1696,5.56,75.2,40.2,179.1,3.25,3.35,poor,silty clay loam,462.3,3.1,drip,municipal,220.5,narli,fallow,0,31.8,575.1,51.9,10.2,1.0,0.0,0.0,0.0,1.052,0.197,0
1697,6.69,49.3,8.7,222.3,4.51,1.91,excellent,silty clay loam,102.5,15.3,drip,well,813.2,vezir,legume,0,31.8,439.3,36.8,15.0,3.0,0.0,1.265,0.0,6.733,0.265,0
1698,7.12,16.6,24.2,267.6,6.47,3.57,moderate,silty clay loam,283.7,9.8,sprinkler,municipal,285.3,other,other,1,29.6,356.6,56.2,14.4,0.0,0.0,0.0,0.0,11.417,0.329,1
1699,6.43,25.9,17.8,110.2,5.16,0.84,poor,silty clay loam,406.7,1.4,none,rain,846.0,other,legume,0,15.2,492.6,50.4,10.3,3.0,0.0,0.0,0.0,0.0,0.321,1
1700,6.73,48.0,22.2,212.9,1.47,2.57,excellent,sandy loam,560.9,17.9,drip,well,528.5,narli,cereal,0,13.0,268.9,72.5,16.2,0.0,0.0,0.0,0.0,14.216,0.385,1
1701,7.99,27.5,10.8,135.8,4.71,2.89,excellent,silty clay loam,102.9,3.2,drip,municipal,518.2,narli,legume,0,14.9,419.3,79.3,20.5,3.0,0.0,0.782,0.0,7.158,0.653,1
